@relation art-02-weka.filters.unsupervised.attribute.NumericToNominal-R19

@attribute att0 numeric
@attribute att1 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric
@attribute att13 numeric
@attribute att14 numeric
@attribute att15 numeric
@attribute att16 numeric
@attribute att17 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute class {0,1,2,3,4}

@data
5.380859,-2.77816,-0.597615,-3.540408,1.875021,-2.413947,-4.863318,2.323858,-1.531922,-1.985773,6.053077,6.7699,-1.134599,-1.061403,-0.525248,-4.480529,-3.8506,1.027359,0
3.531017,-2.737955,3.311084,-0.557906,-1.138651,0.698635,1.856553,-0.46507,2.456521,-2.44919,-4.478787,-3.066,1.017531,-0.892707,-1.816967,-1.01104,1.459918,-0.140547,4
-4.878716,-4.321698,-1.180553,-1.616543,-1.504801,-2.561051,0.550878,-0.25971,1.376872,-1.711954,4.316596,-0.177545,-0.526484,-5.012417,-0.427321,4.548862,0.564354,0.357949,1
1.000856,1.679006,-3.312933,-3.872907,0.889153,-1.346339,-0.012122,-0.360322,0.426052,0.04773,1.174369,0.513977,-0.390421,0.041866,-2.682128,1.568929,2.545149,3.175284,2
-1.084298,4.186821,1.155199,-0.041367,-5.504574,1.942103,2.189069,-0.354488,1.321879,-0.755093,2.249239,-1.411353,-2.723879,1.453321,-1.557589,2.768225,-4.796795,0.670196,0
-2.274998,-3.46548,3.128348,4.347864,-3.638477,-1.58876,-0.498806,1.61785,-4.031617,0.064513,-2.699511,3.779611,-0.175698,2.986559,0.865431,2.568037,-1.363927,-1.354188,4
-0.798783,1.022384,-3.67337,4.039009,-4.416605,4.529481,3.692172,2.564435,-2.553132,-1.347084,1.498792,4.573353,3.139224,-1.002238,2.66666,-0.405715,-0.054005,-2.841227,4
-0.017201,-0.239987,3.665025,2.530572,3.051342,2.75565,0.198486,-1.819789,3.321034,2.338398,-1.180422,-0.057399,1.649408,-4.227686,-1.257539,-2.629207,0.682054,-3.105413,4
1.900081,-3.212345,1.784216,-0.958988,0.836365,3.992627,-0.56121,-0.526613,-1.102255,-3.061208,-0.690535,-2.122811,5.378376,-2.549297,-2.74777,-0.072333,-2.658117,0.428769,4
-3.849039,3.458993,1.18426,-0.80879,-0.060892,0.768994,-1.122337,2.498902,6.293753,-3.463359,1.271223,0.066224,1.29726,-3.083494,-0.878636,-1.300447,1.686605,-2.636132,3
-1.933598,2.033152,-4.251873,-1.123171,1.779388,-0.409175,4.097761,5.292497,-4.259016,1.710695,-0.431034,-3.836433,-1.435696,-4.452327,-1.559692,-1.115544,-3.482809,0.770994,2
-0.152576,-1.978524,2.839172,2.057157,-3.769539,1.81942,1.25953,-1.575566,-3.03185,1.120782,-7.648127,-0.038753,5.263107,2.188854,-0.456597,-2.167252,3.195044,-0.42863,4
-2.241788,-1.535284,1.680848,2.317592,-6.361589,5.633463,-3.392656,-1.233096,-3.431296,-4.959798,4.356828,0.36113,-2.791994,-0.478644,-1.134228,-2.37372,-1.345805,-4.079319,0
1.365576,0.268931,1.557291,0.27327,-0.651545,-3.884204,-3.549672,0.273244,-1.672,1.445371,3.342296,2.831638,-0.514873,4.193084,1.254866,1.796067,2.856938,-1.254793,0
3.016272,-0.647931,-0.467448,1.952339,-3.357013,4.306574,-2.520677,1.71283,-3.819888,-3.786062,-1.497024,-0.226677,3.200934,-0.917049,0.695803,1.205968,-2.49225,3.540839,0
-4.231173,-2.420799,3.192997,-5.75962,0.389327,-0.462283,-0.438941,-2.352059,3.277999,-5.055165,0.025381,-5.11951,1.963177,-2.942671,-4.739264,1.716429,-4.392048,0.255058,1
-1.552708,-0.818472,0.336003,1.586564,1.43252,1.769335,1.119353,0.917148,-0.135375,-0.149574,-0.395818,-1.089906,0.936011,-3.610941,0.512292,-3.722054,-1.546397,-1.620335,4
2.430473,0.058183,-3.261511,-1.704123,1.486645,-0.977081,-3.251253,2.737146,-2.370308,-3.281374,3.37928,6.590486,-3.667488,-1.767177,-2.261138,-4.199555,-3.247473,-2.231777,0
-1.644857,0.360815,-0.954616,-2.383992,-4.842168,0.415878,2.159936,5.502918,3.172649,-0.159364,4.841404,-5.757383,-0.625103,-2.799065,5.922755,-2.482285,-1.545702,-0.718797,4
1.596448,-2.130079,1.783049,7.342495,-1.435666,2.817875,-3.756343,2.254298,1.334957,-0.625429,2.072158,6.905644,-2.624347,-1.725223,6.420264,5.765849,1.560212,-3.044201,4
-0.297112,1.091332,1.083685,1.802111,-2.224191,4.071499,2.978962,-2.364785,2.334517,-1.815251,0.838049,2.704033,1.518186,0.814352,-2.230979,0.428542,1.442649,-2.199123,4
3.615316,2.473141,0.972312,-0.320526,2.368043,-0.363521,4.492953,2.324408,-3.634319,-2.232275,0.440557,2.417948,-3.584725,-0.744066,-1.302248,-1.406097,4.885128,4.10141,2
-3.877,-0.544243,3.153488,1.436652,0.380552,-1.330318,-0.792043,2.184717,2.473571,4.093045,-0.013923,-1.686171,0.936738,-5.09935,0.649563,-3.959372,-2.465897,-2.059305,4
-1.078472,-5.615669,0.030461,-1.778463,-0.907943,-0.530458,0.309712,2.27123,2.465738,-2.111846,-1.585718,0.842259,1.525903,-3.911434,-0.548286,-1.390766,-2.604548,1.985748,1
-3.683174,1.388624,0.810615,-0.250184,-0.481904,0.510124,-4.716076,2.12603,0.187814,-1.490828,2.148031,0.776547,-6.585918,-1.511946,-2.192788,0.793593,2.883846,-4.348112,3
-1.908564,-1.702965,-1.659186,-1.110409,0.366652,1.330204,0.058286,0.022033,1.023693,-2.593734,3.002876,3.087398,-0.587705,-0.026593,-4.009326,-0.85256,-2.240211,-2.324503,3
-2.29569,1.128108,-0.036061,-0.194968,-1.238708,0.916331,0.738393,-3.261325,-1.044517,-0.511121,4.395635,0.308489,-4.245149,0.015095,-0.015879,1.222029,0.0267,-6.52728,0
4.696913,-0.047554,-1.166907,0.439261,5.283445,-3.536306,-2.062162,1.422475,2.771537,-2.165226,6.053763,-2.994175,-1.838681,-2.649292,2.256867,2.161026,-1.836445,-0.686587,2
3.310278,3.557492,-3.827115,3.100318,1.916973,-5.169882,3.974532,-2.370336,-5.30399,-2.827605,5.047403,2.050137,-4.427604,0.878642,-3.179278,3.970035,-1.990169,-0.410719,2
3.557744,4.302981,-0.695844,-0.09644,-1.386307,0.288797,-0.729295,3.455499,-0.957138,0.582024,3.232781,0.135457,0.275479,-1.236803,2.850733,0.512208,-1.555209,1.502478,1
-4.02927,-0.023388,-1.342716,-0.939852,-0.855071,1.955205,3.570863,-3.504728,-2.323505,1.959399,-3.428303,-3.500768,6.410295,-5.622733,1.412322,3.975714,3.208392,4.91022,1
-1.861942,-2.131415,4.288136,1.543876,-0.472309,-4.686017,1.280623,1.09002,3.368021,1.943032,2.959051,0.71772,-2.487017,-0.613194,-4.354869,-1.596098,1.149959,-1.722994,1
-1.259405,4.563479,-1.706077,-0.692005,2.659171,-3.675468,2.53354,2.463506,-4.293333,-2.687157,1.265646,-2.097757,0.077609,0.838529,-1.715977,4.261295,-0.785015,-1.582172,2
0.452797,-2.343327,0.767771,3.272394,-0.91436,1.719288,-2.041298,2.008806,0.211966,-0.79819,0.372533,1.29878,0.80189,-0.666867,1.615928,2.159998,-3.136963,-0.146157,4
1.532648,-2.381432,-0.349342,0.552558,3.335883,-1.014592,-0.22138,-2.295318,-1.198785,-0.1161,2.411637,2.583653,-0.806593,2.810636,1.2597,-2.800206,-1.950502,0.740751,3
0.865242,-2.341725,3.812836,1.3595,-1.679393,2.583101,2.945682,3.337815,-1.088498,1.724439,2.460744,-1.123298,-1.694401,-4.882037,1.730962,-2.976814,2.058484,0.693719,1
-3.021048,0.43814,-1.540949,-3.18277,5.232812,0.989597,-3.253982,0.212332,3.517237,-3.197853,3.676353,1.13629,-3.862908,0.360367,0.429225,1.835599,0.207787,0.571242,3
0.38982,1.004698,1.935002,-3.569605,-1.186018,-0.97857,1.132774,2.886076,1.008891,0.059272,2.46726,-1.63026,1.257874,0.329964,-3.074046,3.417349,-1.654218,1.710837,1
-2.811122,1.312222,-0.235177,-0.21002,-1.389979,-0.669815,5.176372,0.930141,-0.658887,2.443941,-2.681521,2.002623,0.827098,-0.401617,-0.999453,-0.199386,3.005451,-0.043802,4
-0.098958,2.584496,-1.933112,-0.57746,4.00367,-3.178861,2.318047,3.108363,-2.441213,0.640058,2.903246,0.14462,-3.905332,-4.361723,-1.16371,-2.633982,-1.426688,2.298345,2
3.514136,0.730393,-0.732829,-1.175625,-1.075848,-3.668548,-4.108137,2.739224,0.057218,0.276756,3.741065,3.213093,-4.20237,-1.353014,2.842226,3.840452,0.835469,-0.070048,2
-0.374181,1.81336,-4.026785,1.113829,-1.830026,2.313251,0.876572,0.38413,0.452978,1.296512,0.434207,2.701467,-0.059786,-0.585873,0.92179,0.09606,-3.865227,0.014338,0
0.240274,-2.805184,0.269697,-0.610693,-0.763717,1.370863,-1.285167,-3.172697,-2.092334,-3.041715,2.35912,0.048967,2.331437,0.192741,-2.356302,-0.378834,-4.099161,-4.30475,0
-4.672434,-0.780966,1.620982,-1.631077,-1.748252,0.218253,5.212825,-4.914287,0.958244,-1.544273,-1.636503,-4.955191,3.262154,-2.308577,-0.564945,2.708743,0.943305,0.690022,1
0.257419,-2.756412,3.503016,1.267428,-0.941658,2.648556,-2.633495,0.801963,0.117482,-1.820607,0.161377,-2.546389,3.251206,-3.273418,-0.43249,-2.086818,-2.746083,-2.553012,4
0.053118,-1.627905,4.443953,1.04563,-5.728686,-0.139334,3.690785,-1.299079,0.516335,-5.537024,0.505972,-4.480828,0.038644,1.475295,-1.662631,-2.841642,-2.226814,-4.090457,1
0.68965,-0.455083,0.192774,-1.750639,-1.304386,-0.354021,0.50418,2.300376,1.13712,-1.192117,-0.349472,1.794292,0.92194,1.133739,-0.009388,0.164455,-5.704936,-0.747619,1
4.035076,1.108063,-2.976908,2.559627,-0.368279,2.300241,1.009534,4.45328,3.078104,-0.640698,0.887824,-0.828116,-2.952793,-2.284261,5.684728,1.00232,2.904491,-0.333437,4
-2.015148,5.340532,-0.973446,0.422456,-5.239455,1.153825,0.008754,-3.934408,-4.391747,-0.272377,3.415006,-2.186072,-4.213728,1.376966,-4.3026,3.145319,1.024169,-3.465448,0
-1.999093,0.027835,5.990702,-1.635083,-0.698876,1.149572,0.535322,2.315765,3.817073,0.25097,0.552343,-1.538488,-0.084562,0.10478,-3.187925,4.57691,-5.73107,-2.785399,1
-1.967524,1.32765,0.403754,-5.054768,-0.534167,1.590995,2.203438,2.954568,-2.949545,3.048323,-3.9897,4.519956,1.173333,-3.370655,-0.447207,-0.059287,1.159342,4.541256,2
-3.340268,-0.592962,0.598362,-3.382617,-3.086672,-0.398377,2.237399,2.701666,1.352926,-1.605295,-1.91708,2.251222,1.144551,0.566045,-3.635499,0.104226,-4.599928,-6.814888,3
-1.788646,2.612222,3.366478,-2.217732,-0.70712,-2.709358,1.277731,0.942598,3.725829,0.191097,3.57194,-4.187752,1.631007,1.621157,-5.121588,4.414395,-4.577418,-2.590503,1
-4.481861,0.980292,1.36453,4.168624,-2.578489,-3.798052,0.412533,-1.010738,-0.653985,-2.529392,6.532938,0.77639,0.320211,1.898792,-5.136985,-3.025717,2.033129,-2.185832,0
-5.091096,-2.051795,5.546199,0.230918,-2.11257,-2.239771,1.980415,1.771772,2.501321,-0.393667,1.606662,-2.507913,-2.69451,-0.739794,-0.427832,0.975968,-6.293145,-2.401599,4
1.565336,-2.570969,-2.568691,-2.215981,3.442685,1.759608,-0.831132,0.866528,0.973297,-2.34127,-1.521021,-0.702114,1.586843,-5.682773,-1.272877,-1.938947,-1.692639,2.616754,4
-2.447642,-3.388613,2.555735,-2.625776,4.087983,-3.986064,-1.799366,3.437943,3.292682,3.138429,3.404097,0.689227,-0.458778,-1.76822,-5.670371,2.332083,1.107021,3.248814,1
0.179669,1.540534,-3.688687,-2.91206,-1.802295,2.513722,-0.983808,2.865561,2.062014,-2.034186,4.91691,1.631164,-5.047086,1.234635,-0.416604,1.148867,-2.671057,-4.672004,3
2.303028,-1.119407,2.312931,0.850843,-2.456801,1.67259,2.108845,-1.643947,-4.403359,4.258547,-2.0932,5.418188,2.450878,-0.274475,3.077826,2.414726,0.859826,0.07065,2
1.77184,3.592776,-3.958805,2.834141,-1.049796,6.693586,-0.870537,2.09833,2.176869,-0.087716,-4.270719,0.345786,-1.000079,2.652882,1.105182,2.996886,0.437402,2.285246,0
-1.001562,-3.579498,-0.654655,-1.864245,1.744879,2.327015,0.026885,-1.856579,-4.102488,1.25109,3.062857,1.006563,-2.158323,2.902201,-0.986163,-0.733411,0.665296,0.307506,3
-4.164459,-5.545472,-2.008917,-1.219899,3.738351,-7.381469,0.489413,-4.333973,-0.031167,-6.09052,3.243309,-1.221893,-1.434363,-0.265543,1.081523,-4.140068,-1.530292,-0.383975,1
-4.904523,0.092105,3.290431,-3.23536,-2.121307,-1.172101,5.141363,1.422343,4.456955,-2.49997,-0.518928,-4.800012,-2.332288,-4.115924,-0.097124,-2.82866,-1.529697,-1.299826,4
6.418475,-1.873432,-1.829025,-1.799127,-0.176645,0.146429,1.876063,-0.255237,-0.699266,1.585386,-0.620394,0.683255,0.627368,-2.161733,-1.806892,2.217984,2.651068,4.552111,2
2.686528,-4.449262,5.019065,-2.699081,-2.254428,-2.419286,-5.195242,0.889838,2.260521,6.093891,-3.623273,6.144819,0.106547,-8.223419,1.479286,-0.976837,-0.320679,-0.061607,2
-1.431902,0.815442,-0.114465,-1.462595,-4.486865,2.502611,0.054618,-0.238138,3.660206,-0.167836,-2.0316,2.129844,-0.855113,1.225551,-2.672239,-1.542299,-4.840284,-7.757204,3
-1.625734,-1.611637,3.905723,-2.37836,1.232795,-3.871871,0.4518,1.012199,0.623124,3.523671,-4.549625,-2.938673,0.390823,-2.536617,-5.300239,-4.342733,-3.554666,0.923805,4
-0.810177,-1.213921,-0.336503,-2.479526,2.627414,-2.738405,-2.082299,3.126452,0.198367,-2.060369,5.155454,1.617334,-3.850075,-4.430576,0.654751,1.11531,0.71098,1.783016,1
-3.131364,-0.431424,-2.661472,-3.862579,-1.496633,0.887023,1.328534,-0.02083,5.790664,-2.995174,-0.780146,0.187776,0.413259,-1.045319,3.127144,4.202304,0.982053,0.334707,3
-0.572658,0.288123,0.189643,-0.183308,5.668352,0.42868,-0.031932,2.409272,2.321556,1.638412,0.670477,0.536178,1.409476,-5.166169,2.756102,-4.293104,-0.817401,2.882555,2
-5.582182,0.36684,1.43851,-1.241247,-3.049348,2.552246,2.310024,0.532348,4.41138,2.92324,2.900963,-4.643813,-0.018163,-1.940166,6.843974,-2.268123,-0.753443,-1.54952,4
-1.798452,-3.501831,4.481115,0.085225,0.478447,-3.281839,0.583444,1.128346,3.394322,0.1296,-2.752779,-1.991856,-3.466306,-2.918493,-0.08862,-1.71591,-0.796291,-6.502963,4
-2.198523,0.29839,-0.862986,0.224365,-1.622947,-0.104967,-2.291335,-0.234122,4.391578,-2.427265,0.449835,2.61831,-2.136467,-0.051189,4.007909,2.715189,-0.191741,-3.800109,3
4.176189,-0.396113,1.569864,-4.661862,-3.007534,1.114126,0.659804,0.33494,-2.148038,-0.880414,-2.067597,1.698452,-3.528459,0.723974,-1.354741,1.807483,3.79084,-1.883718,2
5.373809,-5.914005,-1.496882,0.718195,0.381851,0.704285,-1.032437,-6.674292,-0.451902,0.67006,-2.95555,3.917619,-0.879482,1.061207,1.747724,0.396895,-6.027218,-2.180801,3
1.604827,0.144825,3.362526,-6.97744,3.580828,-1.788787,1.304072,0.402366,-3.116628,-2.859697,3.417457,0.412804,1.723249,1.884922,-3.272313,1.684344,-0.421654,-3.910377,0
-2.552577,1.859337,-8.087096,-1.396397,0.173901,0.455791,-0.034319,-0.328037,0.57621,0.420438,0.689782,1.283695,-3.041986,-0.593153,-5.567594,-1.56751,-0.20569,-3.037135,0
2.476093,0.18937,-4.583809,1.695348,3.630285,-2.951768,0.811496,-4.158235,-0.709941,1.467957,3.12606,3.923222,-1.182193,-1.582369,-1.587751,1.117844,-3.081293,2.421123,2
0.756494,-1.468271,-4.573128,-0.370185,-1.384643,3.333299,3.342493,-0.30421,1.317876,-3.201219,-0.349106,-0.489356,0.447876,-0.70149,3.09816,-2.482569,2.557908,-1.563891,4
0.461985,1.133014,-3.105219,-3.627238,-1.329949,1.323253,-1.480189,0.333428,3.157423,1.193361,2.146617,-0.361554,-8.331278,0.218503,-1.991507,0.786972,-0.240653,-4.326636,0
0.094282,-2.042155,-0.201386,0.864937,2.327919,-3.139883,2.807295,3.563859,0.03754,-0.68964,-3.299924,-0.049169,-1.547355,-3.593592,-1.001859,-1.856317,-1.044865,-1.618882,4
-2.089437,1.965107,1.554106,-1.577211,0.329625,1.683003,1.856202,-1.186656,-0.190629,-3.525418,1.965709,-3.381525,-0.191206,-0.477117,1.370511,0.47592,-2.658591,0.553326,1
0.074006,-6.726574,-0.343145,2.495673,-1.79436,1.106984,-5.297212,0.32582,-2.260202,1.64531,-2.156021,-1.958863,0.719252,4.29667,8.82156,0.735371,-0.886742,-0.729698,4
1.228643,0.661711,1.277418,-0.113651,-1.961936,0.876365,-1.683427,2.0428,3.113432,-1.886459,-2.327651,2.618245,-0.622686,-1.816648,1.00886,-0.198405,-2.382786,-7.592855,3
0.303477,0.644052,-0.810578,2.916326,-0.094132,3.683474,-1.737435,2.9544,-2.825164,-4.931263,-0.515417,2.136184,0.37455,-1.819675,1.36576,-1.673906,-1.415876,1.442032,0
0.661635,4.022279,1.7727,-4.639958,4.778257,1.323045,5.098294,-2.562221,-3.327365,-2.299181,-0.187849,-0.967971,0.144587,4.428065,-0.967609,-0.063664,4.402144,-0.738372,2
-2.158819,-1.984454,1.924259,-1.681388,0.580898,-4.564969,4.018617,0.787695,7.019519,1.611669,-2.493933,-5.02181,-4.967294,1.551169,-0.560749,0.156219,-2.723101,-2.694055,4
-0.605148,-1.397,4.349635,-3.110543,0.722258,-2.479488,2.125745,-1.157969,4.086459,0.397094,-1.752996,-2.881113,3.279431,-1.890036,-5.22929,3.022192,-2.634554,2.241098,1
3.970761,-1.491652,1.535792,-1.077533,-1.098441,-2.064073,-0.20531,3.261812,1.705885,-1.255074,1.952456,0.322871,0.556009,-0.011287,-3.237823,-3.933053,-2.242349,2.656405,1
1.385474,-3.596485,3.02927,2.980807,-3.001216,-1.717469,-3.849358,2.510294,2.490308,2.513296,-3.301789,-3.084789,-1.631497,1.510837,4.850622,-0.344238,0.036757,-2.478726,4
-2.811644,-4.370443,1.153737,-2.4007,7.689862,2.950641,-2.840787,-2.129697,0.574863,-2.671762,2.424345,0.385305,-1.27564,0.226868,1.523856,2.255075,-1.244139,2.435976,3
-2.656735,-2.603333,-5.577959,-1.684867,-5.176819,-0.848409,-4.073189,-0.854662,-3.621899,1.693349,0.994068,3.468481,-0.288834,1.751341,0.710479,1.848244,-4.567051,-2.146795,0
-2.538478,-3.552185,-1.111213,0.901793,2.166149,1.647215,-0.18633,-1.106196,0.140696,1.558687,0.996372,2.911217,-0.742311,0.36781,4.212066,2.647096,-2.922495,2.1482,4
0.317934,2.705873,-3.873976,-4.403057,-1.543638,1.434085,1.878326,4.378891,0.181137,1.029421,-1.265229,0.668363,-6.433521,-2.526981,1.969096,2.301698,-2.417615,-1.539842,0
-2.097914,-3.07341,-2.186603,-2.586612,-4.061035,-1.614579,2.737001,-1.00651,3.703551,-0.04998,-1.151249,-1.057585,4.950325,-2.563358,-2.646975,1.550316,0.048416,2.860574,1
1.796808,2.767786,-2.487401,-2.642675,0.445218,-4.065702,-2.788627,2.857022,-0.10118,-1.499615,1.413223,0.479249,3.519229,2.578629,-2.365324,3.364683,-5.324865,1.594439,1
-4.649927,-1.713414,0.216728,-0.5576,-1.907659,0.854746,-3.331867,0.701948,-0.855594,-1.134661,2.406598,3.618481,-0.525535,-0.664677,-1.291953,3.89833,2.310166,-2.719872,3
-3.038248,1.423555,-2.140883,-0.463307,-2.287779,-2.083108,-0.072264,2.270544,-3.755412,4.345066,0.070459,1.624829,0.635493,-1.262115,-2.703495,1.754985,-0.757195,0.007798,2
1.356038,-1.860964,3.715339,-4.218665,-2.245358,3.047676,-0.439505,3.341573,-0.88702,-1.78982,2.967158,2.367976,3.566733,1.051583,1.126715,-0.888072,-1.750418,1.550335,0
0.01466,1.479768,-1.666377,-7.191044,1.702884,0.089384,-1.805247,3.348686,-2.526157,-1.293235,3.464747,4.556558,-0.847094,-0.550045,-3.153918,-4.724219,-0.776131,0.719434,0
0.346957,-2.972404,5.007709,-3.663404,-4.860273,2.484164,-1.640998,-0.317448,-5.622033,-1.611921,5.345108,0.768343,0.514415,0.591448,0.727525,0.407665,2.387787,-5.785363,0
-2.567646,-0.279639,4.642582,-1.382821,2.44081,-0.184892,-2.719074,-2.689049,5.602117,-3.228442,-3.225811,-0.092822,-0.892035,-3.987548,0.57093,-0.639421,-4.11891,0.639525,3
-0.541709,-1.695005,-0.883,-4.189646,-0.005059,0.836745,-1.318317,-1.448956,1.209343,-0.763441,-1.217365,0.048996,-3.321639,-0.276526,2.073528,3.766609,-4.022141,-0.511597,3
-3.203434,0.098856,0.879436,0.44313,-1.079613,-0.196273,1.683902,1.729169,4.08743,0.146297,1.030579,-0.59427,-3.190277,-3.226273,2.284601,-2.305152,-1.64841,-3.249483,4
-0.866433,2.195236,0.456781,0.160338,-2.833808,0.454522,-2.097556,-3.742416,-1.608917,2.139609,3.890351,0.049228,-2.859175,2.209298,0.880648,2.971813,1.138419,-2.631932,0
-1.878526,-2.894364,7.388726,0.556707,-0.187554,1.952318,-4.051879,-1.559629,1.832922,1.62357,0.096286,-2.12582,3.11614,-0.478686,-3.080183,1.943119,-6.523165,-0.199165,4
0.067408,-1.411078,-4.173877,-2.964091,-0.895782,3.152887,-2.113927,2.129403,1.934361,1.239336,-0.681137,1.040375,-1.044098,1.407163,-0.683093,0.084694,0.158287,-0.961478,0
-1.002705,-0.748847,-2.484984,-2.006154,-0.129607,-3.337899,2.060829,-1.059602,-1.905732,-8.085396,-0.259581,-3.89564,2.249082,3.592642,3.120553,-1.118101,-2.460791,1.040314,1
-3.45096,-2.096584,4.548039,-0.153213,-2.089605,4.279992,-3.096589,-0.051371,0.815616,-1.667163,4.698595,-1.413238,2.143169,-3.739664,1.434539,0.000981,-5.959477,-0.888082,4
6.057327,-6.729282,2.669132,0.364183,-4.153492,-1.895382,-4.69261,-5.001596,3.626197,4.166031,-4.336181,5.633507,1.775337,-1.946945,-2.842244,4.360406,2.857293,-1.569431,2
3.783263,0.580221,5.384249,-4.902481,-0.076882,2.906306,3.419392,-0.662451,-4.135558,1.475408,-4.509834,2.814594,-0.274028,-2.339301,-1.233188,0.965693,2.937125,1.8976,2
-0.917111,-6.248274,-2.989134,-3.174233,3.269743,2.013376,1.96108,-1.247675,-1.147813,-2.22481,-1.905046,0.324681,-1.913383,0.693194,2.408192,3.067811,1.379021,-0.216767,3
1.545897,-3.391247,-4.923934,0.263123,-1.145206,0.433756,3.536515,-3.169932,-4.875719,1.982921,4.360292,4.58569,1.225827,10.153796,3.313265,1.933865,-0.530442,0.295725,3
-1.268164,-0.750124,0.943174,0.365597,-0.412651,-1.973803,0.385915,-0.608099,0.624995,-2.279413,0.074846,-2.883342,2.871337,-0.583914,-0.951301,2.062006,-1.694585,1.330913,1
2.806544,-1.786111,-1.334276,-0.180051,1.622895,-3.552662,-0.901672,6.300643,-1.178713,1.806552,3.747002,1.966313,0.200675,2.100828,-0.274318,-4.015098,-0.544251,2.245587,1
1.069645,-2.650444,-3.758605,0.305376,1.040002,0.570234,2.175767,-0.605785,-3.150059,3.123676,-3.119934,0.817612,3.104747,4.524612,-0.099786,0.365581,0.153115,1.934998,4
-0.175292,-1.440718,4.583675,0.492218,-1.19484,1.301794,-1.672426,0.328375,1.461384,1.329321,-1.612059,-2.851833,3.568532,-1.663044,-2.665788,-1.074803,-2.917891,-1.065508,4
1.210274,3.222,1.937651,-2.344182,0.747949,2.800695,-3.960766,5.327562,3.728928,-0.23771,2.147538,-1.12506,-1.481267,2.259084,-1.415491,-2.622292,4.089625,8.002964,0
-2.811011,3.689612,1.873466,-0.732768,7.822237,0.234781,2.005909,4.195119,1.878645,-0.735371,4.000828,0.007504,-0.962119,0.741182,1.80512,-3.482567,4.952595,3.0343,2
-3.037267,0.065997,1.536717,-0.4728,-2.719555,-1.25059,3.988207,-0.531233,-0.932669,-1.792212,-1.852654,-3.35812,2.43117,-0.269812,0.034049,3.774449,0.836007,-0.591171,1
-0.151735,1.263089,-0.368201,-1.2901,3.26904,-0.07946,-2.20051,1.541971,-0.024087,-3.654488,0.458442,0.382415,2.699713,2.114215,-6.40172,-2.835883,1.040196,0.495958,0
2.745509,1.382744,1.628622,1.963143,1.158838,-1.246577,1.123794,2.203428,-1.018599,-1.348879,-0.277005,2.61217,0.991627,1.313202,2.710415,4.170555,-2.481815,-1.615757,0
2.91235,3.841627,-0.949354,0.207572,2.346933,-1.60226,4.947428,2.581877,0.883738,-0.869551,2.300655,4.780851,-3.502701,-0.331448,1.916661,2.006369,-2.928265,-2.232127,0
-5.131654,-0.894237,2.571885,-2.799056,3.919379,-1.313926,-3.367953,0.55214,2.330544,-1.450756,-1.936857,-0.798597,-0.948137,-2.066027,-0.254426,2.934836,1.29291,0.930044,3
4.536564,0.778775,0.169934,-1.453763,0.904082,2.723845,-1.516653,0.991694,-0.170227,-1.012657,1.806184,0.889217,-2.977958,1.95315,0.474659,2.53862,1.239041,-1.472119,0
2.403896,-2.445811,1.462034,3.20691,1.291783,-1.822748,-1.073781,3.665454,1.669388,2.75823,-5.194531,0.964769,1.395842,-0.737853,0.967266,2.762993,-2.067375,0.657001,4
-4.6197,2.0559,-3.312323,-1.750316,-1.43725,1.730235,1.439316,8.338594,-2.991033,4.246313,-1.525335,-0.771545,3.180796,-3.690236,2.343194,-0.094173,-1.519402,2.081773,2
-0.078406,0.949148,-3.116159,-3.998992,0.994962,6.120646,-0.819882,2.137508,-0.136672,-1.260121,-2.171572,-0.213924,0.96478,2.135227,-1.475133,1.617336,0.82433,0.753305,0
0.122788,0.380922,2.017099,-0.736813,-4.605647,1.250414,3.859933,2.634048,0.987923,-2.47529,-1.047671,-1.916169,1.369598,2.321119,0.401487,0.231072,-0.997257,0.988181,1
0.862195,-0.497476,-6.835692,-1.988153,-1.924196,-4.74722,0.616701,-4.79702,-0.431505,-6.683378,-3.075291,-2.052673,6.947715,-0.988895,2.648686,-1.25994,-3.053768,4.784994,1
-0.68488,0.139446,-2.831727,1.362997,0.947293,-4.096142,-3.457216,-5.05116,-1.710487,2.781268,0.732888,-0.020301,0.335494,3.859635,5.090701,4.043715,-2.985986,2.795098,3
0.969786,1.792082,3.902527,1.087519,-0.123019,0.506439,-2.585593,5.501117,-0.108263,1.924097,4.613042,3.856652,-4.093819,-1.391338,0.662183,3.352756,-3.481517,-0.626067,1
-2.021778,2.70254,3.323016,-2.444798,3.769476,-1.218728,1.641861,4.409095,3.107073,-0.350317,3.437524,-3.951881,-3.606747,-1.039871,-2.0876,-1.305583,3.742585,-1.796899,2
3.390125,-1.742704,-2.519349,-1.841942,1.217185,4.937364,1.657749,-3.264503,3.454043,-2.831368,-1.355258,-0.984474,-1.806489,0.820025,1.61017,3.712678,1.536231,-1.866419,3
-3.17125,-0.27814,3.330816,-0.82609,0.434468,1.561641,3.548796,-0.645317,-0.333028,-0.332596,-3.151938,-1.748714,4.087689,-6.686465,-3.261963,-7.149902,-1.411922,-0.677243,4
