@relation art-12-weka.filters.unsupervised.attribute.NumericToNominal-R12

@attribute att0 numeric
@attribute att1 numeric
@attribute att10 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute class {0,1,2,3,4,5,6,7,8,9}

@data
1.954062,-1.898883,-0.689312,1.576928,-0.080587,-2.646361,-1.561045,0.976875,4.316073,-1.786037,-1.543006,3
-2.606417,-0.419058,-3.124109,-1.554139,2.715499,-0.360669,-2.342441,-2.457569,2.179603,-0.945399,-3.212638,0
-0.424578,-0.200697,-1.877303,0.072161,-0.409518,-0.953646,-0.31173,1.035166,-2.18537,-2.412092,-1.858514,1
-1.908156,-1.948207,-0.597691,3.938638,2.50808,-2.153328,4.68351,-0.260713,-1.641751,4.006096,-5.840946,1
0.368655,-0.975461,-1.048669,1.208784,0.051396,2.245466,1.399302,-1.2645,0.186012,-1.773278,-0.991815,0
2.576599,-1.485619,-2.580637,-2.140142,1.971407,-3.981925,3.675375,-1.576941,0.642936,0.064314,-3.56753,7
-0.274143,-5.178935,-3.595016,0.792277,-0.758405,1.202161,-0.603092,0.644583,0.405893,-3.405966,-2.486204,0
0.343505,1.478054,2.155428,-1.037776,2.535322,0.062908,1.369098,1.378781,-1.641546,-1.907843,2.85985,0
0.798223,0.919057,-2.286349,-1.559687,1.890986,0.248944,-0.441492,-0.2464,1.917842,-4.413873,1.740904,1
3.1095,3.886748,0.1989,-1.309616,2.002426,-1.964119,-1.113254,-0.307731,-1.789596,0.780375,-1.033839,6
0.938101,2.414795,-2.224871,-3.73235,2.652099,-2.434486,2.809401,0.643311,-2.939041,0.196522,-5.776043,5
-0.518515,-3.590011,1.223645,-0.540933,2.069408,-3.395439,-3.528814,-1.263215,-2.603407,-0.00156,-2.128728,1
-2.54151,0.265927,0.508867,-2.523997,-0.551008,-1.189383,-2.597915,-0.72278,-1.55896,-3.413674,-0.832025,4
-3.023527,0.377812,1.881817,-3.447737,-2.114877,-0.798252,3.04473,0.756126,-3.10584,0.077829,3.150169,2
-2.582566,-2.326223,1.319015,0.364762,0.621432,-1.697971,-0.958405,0.6553,0.005585,0.43545,-4.404825,1
-2.230618,4.064292,-2.944383,-2.493104,0.994085,-3.308297,-0.657349,-1.593894,-1.513235,1.329916,2.245779,0
0.856264,-0.890211,1.420246,2.610624,2.627515,1.500774,5.069206,0.926379,3.090393,-1.039942,1.630926,1
2.038314,-2.15028,2.584012,2.769152,-1.311261,-0.287406,-2.062022,0.346814,0.782769,2.003399,-1.81264,4
3.247652,0.855602,1.562766,-0.268109,0.985388,0.002107,-2.154465,-2.794704,-1.393388,-2.208419,-0.259685,8
2.403107,-2.475341,-5.018546,-0.236443,0.065076,0.34926,0.638589,-1.046543,-3.890138,0.322396,1.037267,8
-1.347961,-0.856907,0.575526,-2.164574,-0.575406,-1.493722,-1.637884,0.650112,-1.269013,-1.384177,-0.56029,4
1.154031,-1.569092,-1.784951,-0.359729,0.037703,6.656415,-3.073896,3.027447,0.980234,-0.676457,1.365309,8
3.297162,-0.887757,-2.516336,-0.274054,1.289523,-0.924532,2.798794,0.763819,-2.333936,0.798291,-1.81494,7
-2.936011,-3.08518,-0.144684,0.920917,-1.941347,7.045707,0.433396,-4.015416,-0.772744,-1.512998,3.960843,7
2.019525,0.071197,-0.699447,-3.056324,-0.234794,-1.659513,1.463062,-3.291001,-1.210547,-3.128245,1.426002,8
-1.843873,1.110984,0.525493,1.98682,2.284717,-1.674562,1.563078,4.860401,2.879664,-1.851121,1.413397,5
1.307944,2.4427,0.885572,-2.034958,0.739688,-1.054029,-3.099041,-0.21664,-1.447277,0.774391,-0.163337,6
0.610962,-1.642245,-0.57465,-3.47424,3.191012,-4.927405,2.22392,-0.310011,2.982626,1.161328,-2.082229,7
0.946744,1.018377,-2.020075,0.425794,-1.891046,1.037478,-1.84672,1.351623,-2.192339,2.757816,4.277438,6
1.597154,-0.294219,-0.47935,1.653376,2.439727,-2.321571,0.706938,-0.239472,-1.746912,-2.90666,-0.635182,3
-0.165009,-3.002288,0.445423,-1.430612,-0.770054,-0.038393,1.339955,-2.170707,4.279979,-2.148993,-0.575254,7
-0.225721,0.312966,0.023258,-0.122353,0.03042,0.944107,1.369786,-0.481214,0.127184,-2.170197,-0.376575,2
-1.091741,-2.776289,-2.77638,0.294046,-0.94767,-1.824008,-1.734246,0.120002,-0.263185,0.773821,2.813798,6
4.792535,-3.693897,-0.702957,-2.328596,-1.040099,2.642528,0.203426,0.261174,1.4487,-2.459498,-5.726444,8
0.396202,-5.492321,-4.780174,-7.073105,-0.116073,-1.836445,1.672097,-0.470902,-2.515033,-0.687872,-1.560311,5
-0.738497,2.16108,1.957713,-2.528321,4.902173,1.004421,0.156665,-0.137894,-3.081787,1.585519,1.238885,9
1.051201,1.265221,0.444293,-2.045967,-3.093248,-1.773864,-0.96549,2.137156,-0.973554,1.976423,1.229326,6
1.78124,0.166982,1.385104,4.92271,4.513912,4.03252,2.229451,1.858426,0.94351,-0.448967,-2.777324,1
1.752535,1.691747,-1.980328,3.060305,0.411136,-1.89917,0.540953,-0.120475,-1.47628,-5.031756,-2.526604,3
-2.103709,-1.261928,1.57141,-1.143968,-2.54908,-0.169792,-1.180013,1.02734,0.887196,-0.581903,1.273286,9
1.949461,2.402303,-0.373003,-3.165443,1.813323,-2.148441,0.383314,1.229426,-2.049503,0.528092,0.501723,6
2.578073,-1.376377,-0.623613,-0.361015,2.723864,-0.450481,2.355399,2.202956,0.395253,-0.439565,0.116786,7
-1.197273,-1.72779,3.660236,-2.007232,0.235314,-2.822827,1.175102,-0.378034,-1.168187,1.800484,0.801615,9
0.308789,-0.464968,0.447145,-2.546618,-0.367299,0.904908,2.482772,-1.404614,-2.569309,-2.692214,3.743945,2
2.532734,-0.825035,-2.70691,-1.676873,-1.31977,3.982603,-0.818544,1.406567,-0.936826,-0.360494,3.160968,8
-2.509083,4.293984,-0.734558,-1.050918,1.706045,1.694512,-0.363005,2.20543,0.287903,-3.087246,-0.009485,5
-2.551928,-0.892366,3.941916,-3.454039,0.843338,-4.935429,2.90912,1.590856,5.214487,-3.260895,0.001017,9
2.081677,-0.646928,-0.985665,-0.502645,-0.290968,-1.2053,3.85672,1.391477,0.316254,-3.131421,1.443867,9
-0.458303,-1.075239,-2.393308,-1.11774,0.4592,1.399045,-0.795812,1.217666,3.086379,-0.19417,-3.798904,0
0.567858,1.177116,-5.095133,3.176512,-1.604952,-1.458221,-1.270735,0.567236,-0.728836,-4.473875,-4.462014,3
-1.679948,0.358245,-2.278174,-1.11751,-1.224955,4.193784,-0.544402,-0.342286,-3.237131,0.044132,2.047017,5
-0.655024,1.291202,-3.315828,-3.157218,2.140495,1.12402,-2.305245,2.45703,-2.00251,-2.405266,0.933328,8
-3.151316,0.0139,-2.739471,-2.172487,2.023789,-0.260148,-0.939506,-0.261072,0.923935,-3.760028,-1.134606,0
1.812719,1.296136,0.3999,2.189845,-0.918933,-2.172239,-5.78196,-2.564672,-3.188364,4.015177,3.021668,3
-1.744575,-0.4454,0.265495,2.402133,-2.007376,-1.895026,-2.003826,2.641443,2.205619,1.623491,-0.46109,4
-0.30811,-3.414065,-3.34442,0.6915,1.604214,2.692967,0.543875,0.567649,-0.347967,-0.12944,2.545252,8
1.868834,0.879769,-0.870375,-0.590223,1.991855,-1.64163,1.249534,2.986824,1.062087,-1.730985,-2.609581,7
-1.406935,-2.172989,3.082819,-0.202771,0.003195,0.69789,0.795736,1.847934,2.810704,-0.672331,-2.953566,1
-2.442683,1.197471,-0.121277,-0.922619,-0.79677,-1.434512,-1.276838,-1.053639,1.437053,-0.182215,-0.691118,4
1.302386,-0.793102,-1.730451,-2.249258,-0.660276,1.912041,-2.211138,1.693311,-2.208787,1.555533,1.067407,8
3.248009,0.950871,-2.56683,0.056659,-2.397373,-2.701786,-0.933541,4.003928,1.152117,2.308126,0.296121,6
-0.712445,-2.10357,-0.606596,-0.234851,2.634744,1.327198,3.613426,-1.424853,0.634747,-2.777622,-1.236657,7
4.068948,-4.791119,-3.336142,-0.188389,-4.885787,-6.130026,2.531618,3.641325,0.327738,0.380639,0.433642,9
1.977176,1.071382,0.8259,-2.691286,3.442643,2.537355,-3.62946,4.937442,-1.384172,-2.708057,1.559572,8
-0.018546,0.340497,-0.055617,0.373694,0.332105,-1.174481,2.397672,1.499065,4.066844,-0.903943,0.628085,9
-0.30214,-1.294499,-2.307893,-0.485301,0.887206,-0.665954,-0.903937,-1.087374,-2.72797,-0.936786,2.704449,6
-0.065235,-1.335377,-1.113301,-1.245387,1.354554,-0.73391,0.462189,0.008292,1.40152,-0.873696,-0.195373,7
-1.525034,1.33038,-2.668359,-2.739327,-2.473709,1.191991,-0.726731,2.960949,-1.420285,-0.940603,1.459937,7
1.434746,0.975912,-1.259049,-1.174102,0.670043,-2.386045,-0.711027,3.021562,1.569881,-0.67961,-3.074815,7
2.526976,-2.179177,2.29803,-0.775577,-1.574336,2.0456,-0.091088,-1.579549,-3.02951,-2.32413,1.525065,2
-0.185275,-0.102321,-1.536514,0.11208,1.533325,0.97818,-0.652966,-0.785996,-0.73335,-0.876632,-2.500478,3
0.736064,-2.808011,1.117923,0.869551,2.119509,-2.771125,-2.304661,-0.716767,1.580336,0.396865,0.800733,3
0.543004,1.759917,-0.347345,-0.695215,1.027046,-1.040861,1.034583,2.750772,-2.502395,0.746588,1.466502,2
-4.325621,0.265042,-3.346558,-3.058099,-1.726765,1.146193,-4.705467,-5.057624,-0.33033,-1.951744,-1.943101,0
-0.948805,-0.503573,-5.411615,1.659756,-1.499362,-2.796304,0.537421,-4.471258,-0.321103,-2.470228,-0.195133,0
1.687828,-3.548825,1.661332,-1.921106,-4.401977,0.494933,-2.222761,-0.877566,1.541073,0.763082,-4.730281,4
-2.357847,1.150753,1.05069,-1.66965,0.195171,0.091092,-2.237597,-0.610154,4.243445,-0.281202,-2.500874,9
-3.819172,3.313191,-1.564427,-3.173765,0.989193,1.640388,-1.596096,-5.228541,-2.830342,0.558931,0.530798,0
-0.410802,-0.891578,-5.953968,1.341487,0.498312,4.703683,-1.788698,0.956371,-1.245986,-1.564394,1.8278,8
0.851997,-3.280848,1.99402,-0.212009,-6.882537,-0.705563,-0.888854,-1.17425,4.247281,2.970355,-6.405093,4
-0.59734,-0.480346,1.809051,1.544787,4.827784,-1.67513,-2.121106,-0.003586,-0.675919,-3.022458,0.505564,1
2.557543,-1.58575,-0.6746,0.214969,-1.088438,2.589098,-2.271071,-1.22759,-1.882529,0.145922,0.093294,8
-1.633398,0.227174,-3.027106,-4.214079,-0.331691,-2.529101,0.995667,1.847742,-2.6249,0.96131,-2.958587,7
-0.97003,-1.143858,3.049503,4.707815,-0.137643,0.86929,2.516263,2.684959,0.86116,-2.124978,-3.802141,1
-1.697926,3.653174,-4.114138,-3.574955,-0.830409,-0.689979,1.149058,3.353773,-3.883567,-0.393934,0.050913,7
-0.555759,-2.20826,-1.439129,-2.731347,1.274999,2.007232,1.921395,-1.440608,-3.462958,-0.902382,0.562113,5
-0.702356,-2.048473,3.18122,0.265941,3.563932,0.210938,-1.53208,1.280734,0.672166,-0.4456,-0.570309,1
-2.522868,1.102231,0.417071,-4.833249,0.37141,3.164309,-2.939364,-1.178165,-3.839189,3.045298,0.399016,0
-1.658713,2.229776,0.433749,-2.02118,2.38961,1.936487,-0.186121,1.044857,1.404998,-2.094606,1.08713,9
2.341996,-1.082275,2.527022,-2.589641,-0.287024,-1.956509,0.088671,-3.145057,-3.191305,1.389432,4.121552,5
-0.181716,-2.698903,3.659538,3.165907,4.934376,-1.661622,1.326387,0.948006,-1.844921,0.917101,-2.269503,1
2.304183,1.070046,-1.19021,-0.362592,2.046645,1.134838,-2.456466,-0.396744,-2.164078,-3.07659,0.535073,8
0.201282,-1.905351,0.710034,-1.042011,2.831339,1.461023,1.107468,-1.567852,-3.082802,-0.610173,2.712179,5
-1.830412,0.644355,-4.037705,-5.731292,-2.123059,-1.651648,1.724738,-0.957746,0.181387,-0.103471,2.779192,7
2.397718,2.17536,-1.905697,-2.374552,3.246255,1.913284,-0.696889,-1.70597,0.871324,-1.421652,3.921455,2
-0.290083,-1.372782,-3.438972,-2.454927,-0.395723,1.003876,-0.4883,0.514942,-0.499558,-1.130632,4.110955,5
-2.156446,-1.042171,3.568862,-0.254236,-0.71231,-1.186659,3.043887,-0.757675,1.327215,-1.023532,1.409571,9
-2.89152,3.637217,0.693852,-2.296277,1.782252,-0.666265,-4.445701,4.816419,-0.772705,1.565963,1.643553,9
-0.102161,-2.385864,-2.013135,-2.34679,-0.622913,3.574837,-0.90857,-1.906698,-1.39231,-2.191817,3.5333,5
-0.494268,-0.127287,-2.819388,1.533009,-0.485576,-1.057375,-1.85411,-1.689605,-2.026321,-2.597228,-2.574511,3
-0.183091,-1.878322,0.350905,1.244957,-0.787719,3.567187,-3.144554,-1.986394,-0.354777,-0.390882,0.176738,8
2.069156,-2.723805,-3.109195,2.438152,1.707955,-1.377572,0.242162,3.883695,2.66316,-0.284365,-1.159514,0
0.341856,-2.233531,-1.958257,-2.005999,1.90715,1.658809,-4.892767,-0.110458,-0.439319,0.182474,-1.127814,4
-0.269987,-1.145126,-1.902891,-1.128004,-0.456496,-1.293904,-3.15419,-3.235394,-1.416791,-0.892473,0.05028,3
3.002237,0.002296,-1.585274,0.835733,2.425629,-1.567055,-0.298286,1.765424,0.190705,0.264986,-2.652992,7
-4.00329,-5.757626,0.728739,-1.017166,0.44182,5.843752,0.454051,-0.75179,-0.537394,-1.251885,4.262852,5
0.086053,-2.383259,0.217523,-2.829645,-0.978654,-0.165661,1.162447,1.000166,0.1125,0.61019,1.343048,7
-1.138874,5.875267,0.644192,-0.046689,-0.23539,-2.653205,1.546225,-2.389703,-1.563334,-2.807581,5.832951,0
0.253848,1.881367,-0.533127,-0.301647,-0.507859,-0.147163,1.711013,-1.302515,-1.697423,0.783708,1.76174,0
1.606087,-2.231882,-0.472262,1.064954,-2.133487,3.16804,-2.010497,-2.834331,-0.923408,-1.010302,-1.702225,8
-1.119359,-1.954083,2.630845,1.067077,1.062954,-1.223852,-0.28125,2.128019,-0.260515,-2.557605,-1.199792,1
0.344715,-1.878452,-0.617323,2.265156,-0.505975,-1.104634,-3.594824,0.350116,5.015094,-1.308528,-1.608498,3
2.185206,-1.829936,-0.254755,-0.085013,0.848411,-1.04288,0.213564,1.863881,-0.209362,-0.259089,-2.701102,7
-4.106778,-0.494755,-1.917164,1.740273,0.072399,0.288997,1.273707,2.49104,1.010396,1.384386,1.214966,4
-1.904386,-2.082123,2.096238,1.533289,-2.482407,-1.968224,1.854321,2.144231,-1.936382,-1.345146,-1.359054,1
-1.682166,0.631778,-4.795492,-0.735949,3.837245,-0.719451,-0.406152,-1.947541,-1.015464,-3.460136,0.535129,8
-0.419169,-4.600554,-1.15621,5.581711,-7.987778,1.242683,0.680638,4.430394,2.963607,3.737402,-2.566065,4
1.50864,-3.839916,0.749973,1.624041,-3.705297,2.346458,1.889634,-3.393637,-2.421754,2.733514,2.349712,9
3.463366,2.951806,-3.387582,0.090224,2.181741,-2.851263,0.829503,3.184161,1.299711,-0.146673,-1.646387,7
0.630101,-0.09821,-2.22463,-2.620961,3.615945,-2.887466,3.449507,2.12786,-1.660099,-0.676625,-3.51686,7
0.361949,-1.983032,-0.849882,0.329016,3.712071,0.754001,-1.451473,-1.258578,-1.644502,-1.670269,0.62331,8
-2.854192,1.745964,-2.320791,0.691119,0.807208,-1.346969,0.087082,0.305016,-2.71979,-0.482052,-1.533259,1
0.830868,-1.206936,-0.329462,-2.751781,1.801839,0.579029,-1.852475,0.63249,-3.71302,0.816505,4.43962,8
-4.164276,-2.446944,1.256395,-2.810314,-3.09282,-0.743783,-0.948732,2.162577,2.982127,-4.956982,-0.119813,9
-1.368696,-1.095184,3.43811,2.734905,0.721802,1.388966,3.261575,1.310214,-2.140381,3.72397,-1.973286,1
0.328169,0.535659,-0.777693,-2.548279,2.216505,1.702213,1.259866,-1.042027,-0.178128,-1.951042,1.374622,2
-2.508327,-1.759872,-1.185094,-0.893342,-3.23362,-3.50935,1.396172,-0.374179,-1.401656,-0.370082,-2.801724,1
-1.42198,-1.120384,1.263959,-0.617304,-0.627059,0.409504,2.755707,1.848977,0.374374,0.361683,-1.072666,1
-0.718423,-0.424206,-1.059995,-1.70998,0.886152,1.131442,3.051435,-1.144551,0.820724,-1.25591,2.981225,7
0.952191,2.311117,2.723963,-3.181162,0.953308,-0.641962,-0.317067,-3.857861,-1.779645,0.083399,1.643344,2
-1.066959,-2.251586,-0.927382,-2.331993,-3.607592,-0.109795,0.782806,1.57729,-2.257229,1.840436,-3.026803,1
-0.336892,-8.086696,0.139604,-4.622844,1.843698,2.404242,2.118677,-3.702031,-3.172527,-6.057943,3.280696,5
1.175503,-3.050443,-2.884558,2.532902,2.660782,-1.312134,0.541935,-2.641785,-1.283277,1.780832,-0.162634,3
-3.241169,-0.835768,2.815201,-2.86668,-1.667094,-0.265741,0.550984,2.67641,0.810432,-5.680468,2.998617,9
-2.626761,-0.739685,-0.359112,-0.141223,-2.868522,0.856993,0.290569,0.824218,4.081101,-2.0465,0.77016,9
2.396591,-1.454659,2.746271,0.486089,-3.116406,1.175639,0.428041,-1.227626,2.343875,2.625076,-2.310725,4
-1.246898,-0.453725,3.321577,3.686883,0.942998,-1.624169,-0.674343,2.463689,-1.837311,-4.812465,0.902431,1
1.601517,-1.941789,-0.344939,-0.350666,-2.378438,2.163797,0.890115,0.05076,-0.185848,-3.865013,2.885549,2
1.295744,-1.71964,1.300711,1.492826,-0.333417,0.461573,-1.017639,1.845521,2.70104,3.449051,-0.797647,4
2.742842,0.664663,3.720745,0.145238,-1.095591,1.735438,1.805446,-2.507469,-4.120692,-1.901817,4.633656,2
-0.123408,0.141852,-0.38739,-0.91523,0.871711,0.812432,0.588854,0.748846,-3.08918,-0.999034,-0.62626,5
0.51261,-0.065411,-1.978803,0.529523,-1.320272,-3.477652,-0.332541,-2.422647,-2.200011,-1.282965,-2.139193,3
1.303678,-3.23294,-2.369486,3.466209,0.225786,-1.051052,-0.88029,-1.063309,2.963053,1.628121,-2.565448,3
1.790394,2.251865,-1.664955,1.481092,-0.024735,-3.392074,1.695168,0.718704,2.209714,-1.906461,1.075144,0
1.570013,0.688251,1.592925,-0.556924,-0.341939,1.023054,-1.654473,0.518152,-0.204643,1.314034,2.338492,2
-2.815631,2.452985,-0.269557,-2.663026,-0.288529,4.22454,-2.294257,-5.653163,0.232413,1.478486,-2.700732,0
0.362808,2.189748,0.618147,0.784267,1.826318,0.325411,0.813273,2.461097,-0.468063,-1.146257,-1.192487,5
-1.264004,0.537076,-1.145472,-4.01825,-0.425817,0.403999,0.451939,2.982691,-1.066682,0.220063,3.287348,6
0.820776,-2.35916,0.89305,0.067735,0.452983,0.153215,-2.93277,0.68559,-0.136874,0.903843,-1.482832,4
1.692365,-3.497612,1.459009,-0.136184,0.418565,-0.888173,0.187088,0.644018,0.954487,0.488321,-1.003808,7
1.529767,-0.48165,-1.538763,-0.317978,2.741399,1.382153,2.52833,-0.828524,-2.868277,-2.891912,1.688343,2
-1.464424,0.668855,-0.169214,-1.729382,-3.080322,0.315649,-1.0161,0.907896,-0.952321,1.343781,0.803404,6
2.695425,-2.534718,3.042817,-1.852767,4.663649,-3.666447,-2.089827,0.953364,2.880995,-0.866695,5.215019,3
-0.377136,2.930095,0.498249,-0.458949,0.856706,0.652624,-1.499967,-1.801538,1.652574,-0.298223,0.08586,0
-4.446051,-0.809922,3.98132,0.524144,-0.731365,-2.35824,0.543793,3.653643,1.405338,1.434786,3.182874,9
-0.545893,0.36308,0.040253,5.894277,0.633344,-0.09272,6.857839,2.322399,0.490593,-2.543705,-0.912796,1
-0.409811,1.18063,-0.854428,-3.877798,-0.987505,-1.000716,1.997226,2.787643,-0.548806,-1.230523,1.364986,6
-2.145567,2.043626,0.916066,2.250872,-0.860038,0.488537,1.047179,-0.464258,1.777867,0.581856,1.318952,4
3.254689,1.955221,3.755391,3.274862,2.424419,5.244228,1.072954,-6.002085,0.401993,-2.084723,1.48993,2
-0.865633,4.693543,-1.582581,-2.763716,-0.299497,0.902138,4.625789,1.844624,0.821668,-1.047011,-3.386418,6
2.564048,0.761255,2.119058,-2.721782,2.32053,-0.917072,0.044902,-0.833028,0.540481,-1.033051,1.061673,3
-3.646175,1.918599,-1.901804,1.889015,1.017786,1.215943,1.890735,-0.086063,2.893693,2.727374,1.694387,4
1.845179,-0.233648,-0.638746,1.90147,-0.636021,1.53326,-3.68131,1.728409,3.997117,-2.481375,-4.001938,3
-2.351189,-1.979566,0.802726,-1.440823,-2.095003,-0.995555,5.239552,-1.865641,-4.551943,-3.781042,1.116749,2
-0.093491,-4.347128,1.179446,-4.82723,-1.666392,-5.860865,2.956898,2.780856,3.519838,-5.91489,-0.678395,9
3.855308,1.55533,-1.920501,0.16576,4.450429,-3.7917,3.35269,2.656962,3.242778,-3.763975,-1.512625,7
-1.089549,0.626859,0.856048,-1.08564,3.227417,0.511407,-3.668648,-0.261253,-2.312669,-0.554378,2.45656,8
3.541748,-4.436546,1.614262,-2.528685,6.83711,-2.596157,1.30565,-0.763815,3.788761,1.544581,7.192507,3
-0.295137,2.82246,3.41815,2.350298,2.144105,2.836227,-0.723008,2.190616,-2.276956,-2.278137,1.943371,5
-1.879714,0.995796,-1.778868,-0.089578,0.20571,0.320301,-0.566842,-4.188686,1.302795,-3.050539,-1.177557,0
0.145138,1.099908,1.598595,-0.060809,0.60239,-0.280817,1.477691,-2.358537,-0.54172,-1.079792,-0.002546,2
-0.301364,0.466875,-1.987737,-1.263409,2.693822,-1.004862,0.703446,2.706329,1.328459,-3.362959,-0.892602,7
1.332034,-0.311463,-2.296993,-0.2343,-1.918935,-0.221319,-0.082504,1.232516,0.616883,-0.905852,-0.151525,9
5.3438,2.347973,3.232161,-2.164615,1.435314,0.398572,-2.933841,-2.179996,1.156241,0.312147,2.589062,2
1.876707,-1.38806,0.406426,2.494671,2.984677,-1.660538,0.323484,1.921098,6.55648,-2.546876,0.307899,3
0.897331,0.590311,-2.627741,4.545273,0.331629,-0.03784,2.436991,-3.453722,1.80999,-1.692489,0.108555,0
0.702869,-0.679489,-2.888124,-2.056808,-1.494766,-1.387402,-2.37792,0.785208,-1.450659,3.485351,-0.856817,7
1.216729,1.181062,-0.965006,1.167317,2.945444,1.090867,2.253843,0.467048,1.560006,-2.384955,-1.1972,0
-0.08237,1.338207,-1.407979,-1.524889,2.556259,-3.729515,-0.418676,3.929686,3.441768,-4.265859,-5.45125,7
-1.44797,0.616087,-2.837297,2.25488,-2.240169,1.781634,-5.711997,-3.206175,-0.339849,-1.640227,-3.578791,3
-4.063588,1.103549,-0.690111,-1.843512,-1.631689,-1.321801,-2.011208,-1.61871,3.896986,0.953354,-2.069598,4
1.314954,-0.581891,-0.519527,-0.645212,0.344421,0.309503,-1.56721,-2.917715,-2.606436,-0.261386,-1.834614,3
0.384053,-4.61462,-1.664964,1.035585,1.906295,0.401549,1.135601,-2.016991,0.378099,0.707118,-0.681231,8
-0.670521,-1.897586,1.795763,0.848301,-1.937686,-2.214029,0.316978,2.448104,0.100378,-5.920565,0.064082,1
0.45655,-2.50706,-2.280011,-5.152987,2.874629,-0.955642,1.192575,-0.42004,-1.080183,1.786268,1.829336,5
-1.905699,-1.123007,-5.051645,0.39066,-0.328148,0.609387,0.2514,-2.662515,-2.922447,0.642951,5.10423,8
1.408259,0.24018,-1.334418,1.419358,2.630999,3.296357,-1.064329,-0.90031,4.680209,-0.306356,-0.541429,3
-1.822166,-2.223876,-0.437117,-0.745855,-3.366807,-0.029046,0.467905,3.054014,0.831699,-2.783867,2.640203,9
0.138752,-0.344681,-3.777019,5.645283,-1.844457,-0.564382,-2.891248,-1.692281,-0.352473,-3.019463,-4.544098,3
-1.603755,-2.612326,4.639585,-1.450839,-2.778779,0.128488,-2.705831,3.798942,-1.008229,-2.775999,-2.337675,1
-5.300995,-0.529759,2.721537,0.293114,-1.490472,-1.476578,-3.242776,5.097105,-0.106558,3.38218,2.952386,9
0.727378,1.598737,1.478029,-1.465881,0.115825,1.698425,-1.950408,0.029794,-1.459286,-0.38803,6.427922,8
1.242694,-1.134098,-0.304359,2.764692,-0.823149,-1.727481,0.195702,0.136498,2.512542,-1.37041,-3.991013,3
-0.522271,-3.864122,-0.427246,3.185729,-4.081681,-0.712203,-2.906885,3.594918,-0.603998,0.30954,-1.68862,4
4.403189,-1.383915,-1.869024,0.143762,-2.053295,-1.470019,-1.486279,2.545747,-1.975757,2.779955,3.231794,6
-1.411485,0.170609,2.909127,2.819931,1.812298,1.336468,4.015579,-4.966886,-4.096128,-0.938359,-0.585116,2
-0.642577,-0.064405,-1.41616,-2.928159,-0.249829,1.365819,-1.428882,-0.427448,-1.873335,1.596058,-1.186011,0
-2.440576,2.42599,2.527545,0.685537,1.469339,3.695444,0.338801,-0.531094,0.34381,0.01379,2.87754,9
3.610796,-0.309689,2.518836,-1.44806,-1.221333,-2.311015,-0.712933,-1.893227,-0.464961,0.092163,-2.465943,3
-2.753539,-1.154434,-0.333683,1.186656,-3.141461,0.232618,0.520089,4.840534,1.59574,0.051333,5.183147,9
-2.237993,0.117487,-3.427656,-4.251079,2.900077,-0.311446,1.557109,3.004663,-2.578363,0.453828,0.132391,2
1.369284,1.672571,-1.492631,0.25007,0.362029,1.103279,0.545113,0.610426,2.835441,0.604224,1.301029,9
4.5878,-2.969135,3.010419,-0.742086,0.92246,-3.013595,1.287638,-1.736884,4.034753,1.499614,0.271854,3
-1.96511,4.28375,1.893765,-1.196335,3.054219,-0.038728,0.836754,-0.649658,3.044873,-1.884032,-1.212945,9
-3.911456,-2.601447,0.649181,0.21744,-1.156607,-4.775693,-1.107101,3.439387,-2.648705,-2.47182,-2.136091,4
-0.966745,0.646484,-0.717297,-0.944415,1.424489,0.880994,-2.50811,-3.156842,-4.374665,0.124975,0.001785,6
3.034569,-1.900719,-0.180802,2.334564,1.118145,2.540759,0.653215,-0.023483,-0.784794,-2.763076,-1.832879,2
-3.041333,-0.838377,-2.913452,-3.234261,3.350859,0.444181,-3.256386,-0.748778,1.414938,0.563942,-3.558522,0
-0.427836,-1.204376,1.261264,0.937699,-3.035495,-1.646911,-0.276572,2.68407,1.58698,2.05998,3.146467,9
-1.658604,-4.00539,0.035312,-2.022034,2.61722,-0.251103,1.792795,1.947822,3.450826,2.652831,-1.461468,5
1.472649,-1.237849,2.242359,-0.661844,1.189249,0.288373,-1.848046,-0.345024,-0.690994,-0.515893,-0.72028,8
1.406991,2.672609,1.63813,0.7068,-3.821036,2.853289,-0.701391,-0.061666,3.224167,-1.821985,-0.159822,0
-3.468937,0.475738,-0.044751,-0.25142,-0.57073,-1.881725,-2.530947,1.126995,-0.748825,-2.38538,0.189794,4
-1.084629,-2.447707,1.123269,-1.208458,-2.425268,-5.17442,0.956512,4.900514,2.269886,0.167841,2.468753,9
2.894969,-2.093724,0.177135,-0.751915,1.175432,-2.229531,0.432935,2.187258,2.885498,-0.704553,-0.356811,7
-0.743773,-0.78075,-3.396458,4.173175,-0.827329,-1.245221,-2.585714,0.10488,1.946911,-1.993948,-3.563387,3
0.419669,-0.877468,-2.478529,0.334108,1.761341,1.212935,1.439149,-2.744648,1.107162,1.342984,-2.0547,3
-1.085525,-2.995895,-4.464568,0.022768,4.408407,-1.236124,0.212881,-1.726593,1.052715,1.266947,3.02201,3
-0.158654,-4.64393,-2.952628,-0.429067,-3.240942,2.234235,0.470337,-3.287353,-1.910796,1.91693,1.299466,8
