dataset,Accuracy,RMSE,Fscore,Kappa,PRC,AUC,nInstances,nClasses,nAttributes,Algorithm,RunTime,avgMissCost,AvgTotalCost,SAR,median1,mean1,sdt1,skewness1,mad1,median2,mean2,sdt2,skewness2,mad2,median3,mean3,sdt3,skewness3,mad3,median4,mean4,sdt4,skewness4,mad4,entro_Class,totalCorr
pca_breast-cancer,65.42,0.49,0.65,0.19,0.72,0.65,286,2,4,RandomForest,165,0.52,14.9,0.61,-0.1421935,-1.40E-08,0.822808556,0.012459527,1.230139166,0.312066,-5.94E-08,0.690598346,-0.783662643,0.553475336,-0.0957765,-1.75E-08,0.647232899,-0.00197743,0.842106422,0.0888465,-3.50E-08,0.604276301,-0.145848794,0.760647189,0.606731182,5.78831258
pca_breast-cancer,67.44,0.48,0.67,0.23,0.67,0.63,286,2,4,PART,18,0.49,13.9,0.61,-0.1421935,-1.40E-08,0.822808556,0.012459527,1.230139166,0.312066,-5.94E-08,0.690598346,-0.783662643,0.553475336,-0.0957765,-1.75E-08,0.647232899,-0.00197743,0.842106422,0.0888465,-3.50E-08,0.604276301,-0.145848794,0.760647189,0.606731182,5.78831258
pca_breast-cancer,69.91,0.46,0.7,0.31,0.68,0.65,286,2,4,DecisionTable,44,0.44,12.6,0.63,-0.1421935,-1.40E-08,0.822808556,0.012459527,1.230139166,0.312066,-5.94E-08,0.690598346,-0.783662643,0.553475336,-0.0957765,-1.75E-08,0.647232899,-0.00197743,0.842106422,0.0888465,-3.50E-08,0.604276301,-0.145848794,0.760647189,0.606731182,5.78831258
pca_breast-cancer,67.8,0.47,0.68,0.26,0.68,0.64,286,2,4,JRip,60,0.47,13.4,0.62,-0.1421935,-1.40E-08,0.822808556,0.012459527,1.230139166,0.312066,-5.94E-08,0.690598346,-0.783662643,0.553475336,-0.0957765,-1.75E-08,0.647232899,-0.00197743,0.842106422,0.0888465,-3.50E-08,0.604276301,-0.145848794,0.760647189,0.606731182,5.78831258
pca_breast-cancer,60.18,0.62,0.61,0.14,0.64,0.58,286,2,4,OneR,5,0.54,15.6,0.52,-0.1421935,-1.40E-08,0.822808556,0.012459527,1.230139166,0.312066,-5.94E-08,0.690598346,-0.783662643,0.553475336,-0.0957765,-1.75E-08,0.647232899,-0.00197743,0.842106422,0.0888465,-3.50E-08,0.604276301,-0.145848794,0.760647189,0.606731182,5.78831258
pca_breast-cancer,70.31,0.49,0.58,0,0.59,0.5,286,2,4,ZeroR,2,0.59,17,0.57,-0.1421935,-1.40E-08,0.822808556,0.012459527,1.230139166,0.312066,-5.94E-08,0.690598346,-0.783662643,0.553475336,-0.0957765,-1.75E-08,0.647232899,-0.00197743,0.842106422,0.0888465,-3.50E-08,0.604276301,-0.145848794,0.760647189,0.606731182,5.78831258
pca_breast-cancer,62.59,0.61,0.63,0.13,0.63,0.56,286,2,4,IBk,10,0.55,15.6,0.53,-0.1421935,-1.40E-08,0.822808556,0.012459527,1.230139166,0.312066,-5.94E-08,0.690598346,-0.783662643,0.553475336,-0.0957765,-1.75E-08,0.647232899,-0.00197743,0.842106422,0.0888465,-3.50E-08,0.604276301,-0.145848794,0.760647189,0.606731182,5.78831258
pca_breast-cancer,68.56,0.46,0.69,0.27,0.75,0.67,286,2,4,Bagging,134,0.46,13.1,0.63,-0.1421935,-1.40E-08,0.822808556,0.012459527,1.230139166,0.312066,-5.94E-08,0.690598346,-0.783662643,0.553475336,-0.0957765,-1.75E-08,0.647232899,-0.00197743,0.842106422,0.0888465,-3.50E-08,0.604276301,-0.145848794,0.760647189,0.606731182,5.78831258
pca_breast-cancer,70.31,0.48,0.58,0,0.59,0.5,286,2,4,Stacking,9,0.59,17,0.57,-0.1421935,-1.40E-08,0.822808556,0.012459527,1.230139166,0.312066,-5.94E-08,0.690598346,-0.783662643,0.553475336,-0.0957765,-1.75E-08,0.647232899,-0.00197743,0.842106422,0.0888465,-3.50E-08,0.604276301,-0.145848794,0.760647189,0.606731182,5.78831258
pca_breast-cancer,72.76,0.45,0.73,0.36,0.78,0.73,286,2,4,NaiveBayes,5,0.42,11.9,0.67,-0.1421935,-1.40E-08,0.822808556,0.012459527,1.230139166,0.312066,-5.94E-08,0.690598346,-0.783662643,0.553475336,-0.0957765,-1.75E-08,0.647232899,-0.00197743,0.842106422,0.0888465,-3.50E-08,0.604276301,-0.145848794,0.760647189,0.606731182,5.78831258
pca_breast-cancer,68.14,0.47,0.69,0.27,0.72,0.67,286,2,4,AdaBoostM1,67,0.46,13.1,0.63,-0.1421935,-1.40E-08,0.822808556,0.012459527,1.230139166,0.312066,-5.94E-08,0.690598346,-0.783662643,0.553475336,-0.0957765,-1.75E-08,0.647232899,-0.00197743,0.842106422,0.0888465,-3.50E-08,0.604276301,-0.145848794,0.760647189,0.606731182,5.78831258
pca_breast-cancer,70.31,0.48,0.58,0,0.59,0.5,286,2,4,Vote,3,0.59,17,0.57,-0.1421935,-1.40E-08,0.822808556,0.012459527,1.230139166,0.312066,-5.94E-08,0.690598346,-0.783662643,0.553475336,-0.0957765,-1.75E-08,0.647232899,-0.00197743,0.842106422,0.0888465,-3.50E-08,0.604276301,-0.145848794,0.760647189,0.606731182,5.78831258
pca_breast-cancer,71.03,0.44,0.72,0.36,0.79,0.73,286,2,4,Logistic,48,0.42,11.9,0.67,-0.1421935,-1.40E-08,0.822808556,0.012459527,1.230139166,0.312066,-5.94E-08,0.690598346,-0.783662643,0.553475336,-0.0957765,-1.75E-08,0.647232899,-0.00197743,0.842106422,0.0888465,-3.50E-08,0.604276301,-0.145848794,0.760647189,0.606731182,5.78831258
pca_breast-cancer,64.3,0.47,0.65,0.2,0.74,0.65,286,2,4,LogitBoost,67,0.52,14.9,0.61,-0.1421935,-1.40E-08,0.822808556,0.012459527,1.230139166,0.312066,-5.94E-08,0.690598346,-0.783662643,0.553475336,-0.0957765,-1.75E-08,0.647232899,-0.00197743,0.842106422,0.0888465,-3.50E-08,0.604276301,-0.145848794,0.760647189,0.606731182,5.78831258
pca_breast-cancer,65.43,0.53,0.65,0.14,0.69,0.62,286,2,4,RandomCommittee,225,0.54,15.5,0.58,-0.1421935,-1.40E-08,0.822808556,0.012459527,1.230139166,0.312066,-5.94E-08,0.690598346,-0.783662643,0.553475336,-0.0957765,-1.75E-08,0.647232899,-0.00197743,0.842106422,0.0888465,-3.50E-08,0.604276301,-0.145848794,0.760647189,0.606731182,5.78831258
pca_breast-cancer,65.76,0.48,0.66,0.24,0.76,0.68,286,2,4,MultilayerPerceptron,1747,0.49,14,0.62,-0.1421935,-1.40E-08,0.822808556,0.012459527,1.230139166,0.312066,-5.94E-08,0.690598346,-0.783662643,0.553475336,-0.0957765,-1.75E-08,0.647232899,-0.00197743,0.842106422,0.0888465,-3.50E-08,0.604276301,-0.145848794,0.760647189,0.606731182,5.78831258
pca_breast-cancer,71.38,0.45,0.72,0.35,0.78,0.73,286,2,4,SimpleLogistic,422,0.42,12,0.67,-0.1421935,-1.40E-08,0.822808556,0.012459527,1.230139166,0.312066,-5.94E-08,0.690598346,-0.783662643,0.553475336,-0.0957765,-1.75E-08,0.647232899,-0.00197743,0.842106422,0.0888465,-3.50E-08,0.604276301,-0.145848794,0.760647189,0.606731182,5.78831258
pca_breast-w,97,0.16,0.97,0.93,0.96,0.97,699,2,4,J48,23,0.03,2.3,0.93,-4.220326,2.15E-08,6.9601661,0.912935182,2.470377802,0.203768,7.44E-08,2.261170944,0.208527239,0.561036596,0.039512,3.58E-08,2.070842205,0.057247625,2.201730682,-0.048768,-2.58E-08,1.766251566,-0.273547601,0.69811631,0.643439385,7.458550198
pca_breast-w,97.14,0.15,0.97,0.93,0.96,0.97,699,2,4,DecisionStump,9,0.03,2.2,0.93,-4.220326,2.15E-08,6.9601661,0.912935182,2.470377802,0.203768,7.44E-08,2.261170944,0.208527239,0.561036596,0.039512,3.58E-08,2.070842205,0.057247625,2.201730682,-0.048768,-2.58E-08,1.766251566,-0.273547601,0.69811631,0.643439385,7.458550198
pca_breast-w,96.71,0.15,0.97,0.93,0.99,0.99,699,2,4,AdaBoostM1,145,0.04,2.8,0.93,-4.220326,2.15E-08,6.9601661,0.912935182,2.470377802,0.203768,7.44E-08,2.261170944,0.208527239,0.561036596,0.039512,3.58E-08,2.070842205,0.057247625,2.201730682,-0.048768,-2.58E-08,1.766251566,-0.273547601,0.69811631,0.643439385,7.458550198
pca_breast-w,97,0.16,0.97,0.93,0.98,0.99,699,2,4,Bagging,130,0.03,2.4,0.93,-4.220326,2.15E-08,6.9601661,0.912935182,2.470377802,0.203768,7.44E-08,2.261170944,0.208527239,0.561036596,0.039512,3.58E-08,2.070842205,0.057247625,2.201730682,-0.048768,-2.58E-08,1.766251566,-0.273547601,0.69811631,0.643439385,7.458550198
pca_breast-w,34.17,0.51,0.19,0,0.58,0.5,699,2,4,Stacking,17,0.81,56.6,0.44,-4.220326,2.15E-08,6.9601661,0.912935182,2.470377802,0.203768,7.44E-08,2.261170944,0.208527239,0.561036596,0.039512,3.58E-08,2.070842205,0.057247625,2.201730682,-0.048768,-2.58E-08,1.766251566,-0.273547601,0.69811631,0.643439385,7.458550198
pca_breast-w,96.14,0.16,0.96,0.91,0.97,0.98,699,2,4,RandomForest,162,0.05,3.6,0.93,-4.220326,2.15E-08,6.9601661,0.912935182,2.470377802,0.203768,7.44E-08,2.261170944,0.208527239,0.561036596,0.039512,3.58E-08,2.070842205,0.057247625,2.201730682,-0.048768,-2.58E-08,1.766251566,-0.273547601,0.69811631,0.643439385,7.458550198
pca_breast-w,97,0.16,0.97,0.93,0.96,0.97,699,2,4,PART,28,0.03,2.3,0.93,-4.220326,2.15E-08,6.9601661,0.912935182,2.470377802,0.203768,7.44E-08,2.261170944,0.208527239,0.561036596,0.039512,3.58E-08,2.070842205,0.057247625,2.201730682,-0.048768,-2.58E-08,1.766251566,-0.273547601,0.69811631,0.643439385,7.458550198
pca_breast-w,97,0.16,0.97,0.93,0.98,0.98,699,2,4,DecisionTable,124,0.03,2.4,0.93,-4.220326,2.15E-08,6.9601661,0.912935182,2.470377802,0.203768,7.44E-08,2.261170944,0.208527239,0.561036596,0.039512,3.58E-08,2.070842205,0.057247625,2.201730682,-0.048768,-2.58E-08,1.766251566,-0.273547601,0.69811631,0.643439385,7.458550198
pca_breast-w,97,0.16,0.97,0.93,0.96,0.97,699,2,4,JRip,69,0.03,2.3,0.93,-4.220326,2.15E-08,6.9601661,0.912935182,2.470377802,0.203768,7.44E-08,2.261170944,0.208527239,0.561036596,0.039512,3.58E-08,2.070842205,0.057247625,2.201730682,-0.048768,-2.58E-08,1.766251566,-0.273547601,0.69811631,0.643439385,7.458550198
pca_breast-w,97.14,0.16,0.97,0.93,0.96,0.97,699,2,4,OneR,9,0.03,2.2,0.93,-4.220326,2.15E-08,6.9601661,0.912935182,2.470377802,0.203768,7.44E-08,2.261170944,0.208527239,0.561036596,0.039512,3.58E-08,2.070842205,0.057247625,2.201730682,-0.048768,-2.58E-08,1.766251566,-0.273547601,0.69811631,0.643439385,7.458550198
pca_breast-w,34.17,0.51,0.19,0,0.58,0.5,699,2,4,ZeroR,3,0.81,56.6,0.44,-4.220326,2.15E-08,6.9601661,0.912935182,2.470377802,0.203768,7.44E-08,2.261170944,0.208527239,0.561036596,0.039512,3.58E-08,2.070842205,0.057247625,2.201730682,-0.048768,-2.58E-08,1.766251566,-0.273547601,0.69811631,0.643439385,7.458550198
pca_breast-w,95.29,0.19,0.95,0.9,0.95,0.97,699,2,4,IBk,41,0.07,5,0.91,-4.220326,2.15E-08,6.9601661,0.912935182,2.470377802,0.203768,7.44E-08,2.261170944,0.208527239,0.561036596,0.039512,3.58E-08,2.070842205,0.057247625,2.201730682,-0.048768,-2.58E-08,1.766251566,-0.273547601,0.69811631,0.643439385,7.458550198
pca_breast-w,96.14,0.17,0.96,0.92,0.99,0.99,699,2,4,KStar,3709,0.06,4.2,0.93,-4.220326,2.15E-08,6.9601661,0.912935182,2.470377802,0.203768,7.44E-08,2.261170944,0.208527239,0.561036596,0.039512,3.58E-08,2.070842205,0.057247625,2.201730682,-0.048768,-2.58E-08,1.766251566,-0.273547601,0.69811631,0.643439385,7.458550198
pca_breast-w,97.14,0.15,0.97,0.93,0.99,0.99,699,2,4,LWL,763,0.03,2.2,0.94,-4.220326,2.15E-08,6.9601661,0.912935182,2.470377802,0.203768,7.44E-08,2.261170944,0.208527239,0.561036596,0.039512,3.58E-08,2.070842205,0.057247625,2.201730682,-0.048768,-2.58E-08,1.766251566,-0.273547601,0.69811631,0.643439385,7.458550198
pca_breast-w,96.57,0.16,0.97,0.92,0.99,0.99,699,2,4,NaiveBayes,13,0.04,2.9,0.93,-4.220326,2.15E-08,6.9601661,0.912935182,2.470377802,0.203768,7.44E-08,2.261170944,0.208527239,0.561036596,0.039512,3.58E-08,2.070842205,0.057247625,2.201730682,-0.048768,-2.58E-08,1.766251566,-0.273547601,0.69811631,0.643439385,7.458550198
pca_breast-w,96.71,0.14,0.97,0.93,0.99,0.99,699,2,4,Logistic,140,0.05,3.2,0.94,-4.220326,2.15E-08,6.9601661,0.912935182,2.470377802,0.203768,7.44E-08,2.261170944,0.208527239,0.561036596,0.039512,3.58E-08,2.070842205,0.057247625,2.201730682,-0.048768,-2.58E-08,1.766251566,-0.273547601,0.69811631,0.643439385,7.458550198
pca_breast-w,96.43,0.16,0.96,0.92,0.99,0.99,699,2,4,LogitBoost,156,0.05,3.3,0.93,-4.220326,2.15E-08,6.9601661,0.912935182,2.470377802,0.203768,7.44E-08,2.261170944,0.208527239,0.561036596,0.039512,3.58E-08,2.070842205,0.057247625,2.201730682,-0.048768,-2.58E-08,1.766251566,-0.273547601,0.69811631,0.643439385,7.458550198
pca_breast-w,95.86,0.18,0.96,0.91,0.98,0.98,699,2,4,RandomCommittee,177,0.06,4.1,0.92,-4.220326,2.15E-08,6.9601661,0.912935182,2.470377802,0.203768,7.44E-08,2.261170944,0.208527239,0.561036596,0.039512,3.58E-08,2.070842205,0.057247625,2.201730682,-0.048768,-2.58E-08,1.766251566,-0.273547601,0.69811631,0.643439385,7.458550198
pca_breast-w,34.17,0.51,0.19,0,0.58,0.5,699,2,4,Vote,9,0.81,56.6,0.44,-4.220326,2.15E-08,6.9601661,0.912935182,2.470377802,0.203768,7.44E-08,2.261170944,0.208527239,0.561036596,0.039512,3.58E-08,2.070842205,0.057247625,2.201730682,-0.048768,-2.58E-08,1.766251566,-0.273547601,0.69811631,0.643439385,7.458550198
pca_breast-w,95.27,0.22,0.95,0.98,0.94,0.96,699,2,4,SVM,0.1,0.053,37,0.897566667,-4.220326,2.15E-08,6.9601661,0.912935182,2.470377802,0.203768,7.44E-08,2.261170944,0.208527239,0.561036596,0.039512,3.58E-08,2.070842205,0.057247625,2.201730682,-0.048768,-2.58E-08,1.766251566,-0.273547601,0.69811631,0.643439385,7.458550198
pca_breast-w,96.28,0.16,0.96,0.92,0.99,0.99,699,2,4,MultilayerPerceptron,4258,0.05,3.3,0.93,-4.220326,2.15E-08,6.9601661,0.912935182,2.470377802,0.203768,7.44E-08,2.261170944,0.208527239,0.561036596,0.039512,3.58E-08,2.070842205,0.057247625,2.201730682,-0.048768,-2.58E-08,1.766251566,-0.273547601,0.69811631,0.643439385,7.458550198
pca_breast-w,96.86,0.14,0.97,0.93,0.99,0.99,699,2,4,SimpleLogistic,1031,0.04,3.1,0.94,-4.220326,2.15E-08,6.9601661,0.912935182,2.470377802,0.203768,7.44E-08,2.261170944,0.208527239,0.561036596,0.039512,3.58E-08,2.070842205,0.057247625,2.201730682,-0.048768,-2.58E-08,1.766251566,-0.273547601,0.69811631,0.643439385,7.458550198
pca_breast-w,96.86,0.15,0.97,0.93,0.96,0.97,699,2,4,SMO,63,0.04,3.1,0.93,-4.220326,2.15E-08,6.9601661,0.912935182,2.470377802,0.203768,7.44E-08,2.261170944,0.208527239,0.561036596,0.039512,3.58E-08,2.070842205,0.057247625,2.201730682,-0.048768,-2.58E-08,1.766251566,-0.273547601,0.69811631,0.643439385,7.458550198
pca_bridges_version1,55.95,0.32,0.54,0.14,0.68,0.66,107,6,4,LogitBoost,81,0.66,6.7,0.63,-0.571314,1.26E-16,649.4025659,1.958180746,601.9917742,0.890422,-9.35E-09,36.94283907,0.027307183,37.37250458,-0.233115,-3.74E-08,0.895490932,0.57406836,0.834742348,-0.003417,-2.80E-08,0.772920546,0.071525096,0.854275603,1.582974874,4.748072943
pca_bridges_version1,52.32,0.34,0.52,0.12,0.65,0.64,107,6,4,RandomCommittee,88,0.66,6.8,0.6,-0.571314,1.26E-16,649.4025659,1.958180746,601.9917742,0.890422,-9.35E-09,36.94283907,0.027307183,37.37250458,-0.233115,-3.74E-08,0.895490932,0.57406836,0.834742348,-0.003417,-2.80E-08,0.772920546,0.071525096,0.854275603,1.582974874,4.748072943
pca_bridges_version1,40.7,0.37,0.31,0,0.49,0.5,107,6,4,Vote,3,0.94,9.5,0.51,-0.571314,1.26E-16,649.4025659,1.958180746,601.9917742,0.890422,-9.35E-09,36.94283907,0.027307183,37.37250458,-0.233115,-3.74E-08,0.895490932,0.57406836,0.834742348,-0.003417,-2.80E-08,0.772920546,0.071525096,0.854275603,1.582974874,4.748072943
pca_bridges_version1,56.2,0.31,0.48,0.06,0.69,0.63,107,6,4,Logistic,93,0.64,6.7,0.63,-0.571314,1.26E-16,649.4025659,1.958180746,601.9917742,0.890422,-9.35E-09,36.94283907,0.027307183,37.37250458,-0.233115,-3.74E-08,0.895490932,0.57406836,0.834742348,-0.003417,-2.80E-08,0.772920546,0.071525096,0.854275603,1.582974874,4.748072943
pca_bridges_version1,50.32,0.35,0.47,0.05,0.69,0.65,107,6,4,MultilayerPerceptron,1545,0.7,7.3,0.6,-0.571314,1.26E-16,649.4025659,1.958180746,601.9917742,0.890422,-9.35E-09,36.94283907,0.027307183,37.37250458,-0.233115,-3.74E-08,0.895490932,0.57406836,0.834742348,-0.003417,-2.80E-08,0.772920546,0.071525096,0.854275603,1.582974874,4.748072943
pca_bridges_version1,42.86,0.39,0.42,-0.05,0.53,0.5,107,6,4,J48,14,0.77,7.9,0.51,-0.571314,1.26E-16,649.4025659,1.958180746,601.9917742,0.890422,-9.35E-09,36.94283907,0.027307183,37.37250458,-0.233115,-3.74E-08,0.895490932,0.57406836,0.834742348,-0.003417,-2.80E-08,0.772920546,0.071525096,0.854275603,1.582974874,4.748072943
pca_bridges_version1,36.64,0.35,0.3,0.02,0.5,0.52,107,6,4,DecisionStump,5,0.77,7.8,0.51,-0.571314,1.26E-16,649.4025659,1.958180746,601.9917742,0.890422,-9.35E-09,36.94283907,0.027307183,37.37250458,-0.233115,-3.74E-08,0.895490932,0.57406836,0.834742348,-0.003417,-2.80E-08,0.772920546,0.071525096,0.854275603,1.582974874,4.748072943
pca_bridges_version1,50.93,0.34,0.48,0.06,0.62,0.58,107,6,4,RandomForest,65,0.66,6.9,0.58,-0.571314,1.26E-16,649.4025659,1.958180746,601.9917742,0.890422,-9.35E-09,36.94283907,0.027307183,37.37250458,-0.233115,-3.74E-08,0.895490932,0.57406836,0.834742348,-0.003417,-2.80E-08,0.772920546,0.071525096,0.854275603,1.582974874,4.748072943
pca_bridges_version1,48.59,0.37,0.47,0.05,0.57,0.57,107,6,4,PART,26,0.71,7.3,0.56,-0.571314,1.26E-16,649.4025659,1.958180746,601.9917742,0.890422,-9.35E-09,36.94283907,0.027307183,37.37250458,-0.233115,-3.74E-08,0.895490932,0.57406836,0.834742348,-0.003417,-2.80E-08,0.772920546,0.071525096,0.854275603,1.582974874,4.748072943
pca_bridges_version1,39.36,0.34,0.34,0.01,0.53,0.56,107,6,4,DecisionTable,24,0.76,7.7,0.54,-0.571314,1.26E-16,649.4025659,1.958180746,601.9917742,0.890422,-9.35E-09,36.94283907,0.027307183,37.37250458,-0.233115,-3.74E-08,0.895490932,0.57406836,0.834742348,-0.003417,-2.80E-08,0.772920546,0.071525096,0.854275603,1.582974874,4.748072943
pca_bridges_version1,57.11,0.31,0.51,0.12,0.68,0.65,107,6,4,SimpleLogistic,375,0.65,6.7,0.63,-0.571314,1.26E-16,649.4025659,1.958180746,601.9917742,0.890422,-9.35E-09,36.94283907,0.027307183,37.37250458,-0.233115,-3.74E-08,0.895490932,0.57406836,0.834742348,-0.003417,-2.80E-08,0.772920546,0.071525096,0.854275603,1.582974874,4.748072943
pca_bridges_version1,43.2,0.36,0.37,0.03,0.56,0.59,107,6,4,SMO,718,0.85,8.7,0.55,-0.571314,1.26E-16,649.4025659,1.958180746,601.9917742,0.890422,-9.35E-09,36.94283907,0.027307183,37.37250458,-0.233115,-3.74E-08,0.895490932,0.57406836,0.834742348,-0.003417,-2.80E-08,0.772920546,0.071525096,0.854275603,1.582974874,4.748072943
pca_bridges_version1,42.86,0.44,0.27,0.02,0.25,0.5,107,6,4,SVM,1.4,0.57,60,0.4962,-0.571314,1.26E-16,649.4025659,1.958180746,601.9917742,0.890422,-9.35E-09,36.94283907,0.027307183,37.37250458,-0.233115,-3.74E-08,0.895490932,0.57406836,0.834742348,-0.003417,-2.80E-08,0.772920546,0.071525096,0.854275603,1.582974874,4.748072943
pca_bridges_version1,53.57,0.38,0.54,0.15,0.6,0.56,107,6,4,IBk,4,0.7,7.2,0.57,-0.571314,1.26E-16,649.4025659,1.958180746,601.9917742,0.890422,-9.35E-09,36.94283907,0.027307183,37.37250458,-0.233115,-3.74E-08,0.895490932,0.57406836,0.834742348,-0.003417,-2.80E-08,0.772920546,0.071525096,0.854275603,1.582974874,4.748072943
pca_bridges_version1,39.82,0.39,0.41,-0.01,0.6,0.47,107,6,4,KStar,81,0.88,9.2,0.49,-0.571314,1.26E-16,649.4025659,1.958180746,601.9917742,0.890422,-9.35E-09,36.94283907,0.027307183,37.37250458,-0.233115,-3.74E-08,0.895490932,0.57406836,0.834742348,-0.003417,-2.80E-08,0.772920546,0.071525096,0.854275603,1.582974874,4.748072943
pca_bridges_version1,38.89,0.34,0.35,0.01,0.73,0.7,107,6,4,LWL,29,0.72,7.4,0.58,-0.571314,1.26E-16,649.4025659,1.958180746,601.9917742,0.890422,-9.35E-09,36.94283907,0.027307183,37.37250458,-0.233115,-3.74E-08,0.895490932,0.57406836,0.834742348,-0.003417,-2.80E-08,0.772920546,0.071525096,0.854275603,1.582974874,4.748072943
pca_bridges_version1,56.77,0.31,0.51,0.1,0.69,0.67,107,6,4,NaiveBayes,4,0.62,6.4,0.64,-0.571314,1.26E-16,649.4025659,1.958180746,601.9917742,0.890422,-9.35E-09,36.94283907,0.027307183,37.37250458,-0.233115,-3.74E-08,0.895490932,0.57406836,0.834742348,-0.003417,-2.80E-08,0.772920546,0.071525096,0.854275603,1.582974874,4.748072943
pca_bridges_version1,36.64,0.35,0.3,0.02,0.5,0.52,107,6,4,AdaBoostM1,9,0.77,7.8,0.51,-0.571314,1.26E-16,649.4025659,1.958180746,601.9917742,0.890422,-9.35E-09,36.94283907,0.027307183,37.37250458,-0.233115,-3.74E-08,0.895490932,0.57406836,0.834742348,-0.003417,-2.80E-08,0.772920546,0.071525096,0.854275603,1.582974874,4.748072943
pca_bridges_version1,45.68,0.34,0.41,0.01,0.64,0.59,107,6,4,Bagging,57,0.71,7.4,0.57,-0.571314,1.26E-16,649.4025659,1.958180746,601.9917742,0.890422,-9.35E-09,36.94283907,0.027307183,37.37250458,-0.233115,-3.74E-08,0.895490932,0.57406836,0.834742348,-0.003417,-2.80E-08,0.772920546,0.071525096,0.854275603,1.582974874,4.748072943
pca_bridges_version1,40.7,0.37,0.31,0,0.49,0.5,107,6,4,Stacking,7,0.94,9.5,0.51,-0.571314,1.26E-16,649.4025659,1.958180746,601.9917742,0.890422,-9.35E-09,36.94283907,0.027307183,37.37250458,-0.233115,-3.74E-08,0.895490932,0.57406836,0.834742348,-0.003417,-2.80E-08,0.772920546,0.071525096,0.854275603,1.582974874,4.748072943
pca_bridges_version1,51.39,0.38,0.42,-0.01,0.49,0.49,107,6,4,OneR,3,0.64,6.6,0.54,-0.571314,1.26E-16,649.4025659,1.958180746,601.9917742,0.890422,-9.35E-09,36.94283907,0.027307183,37.37250458,-0.233115,-3.74E-08,0.895490932,0.57406836,0.834742348,-0.003417,-2.80E-08,0.772920546,0.071525096,0.854275603,1.582974874,4.748072943
pca_bridges_version1,40.7,0.37,0.31,0,0.49,0.5,107,6,4,ZeroR,1,0.94,9.5,0.51,-0.571314,1.26E-16,649.4025659,1.958180746,601.9917742,0.890422,-9.35E-09,36.94283907,0.027307183,37.37250458,-0.233115,-3.74E-08,0.895490932,0.57406836,0.834742348,-0.003417,-2.80E-08,0.772920546,0.071525096,0.854275603,1.582974874,4.748072943
pca_bridges_version1,49.84,0.36,0.42,0.04,0.51,0.51,107,6,4,JRip,47,0.69,7.1,0.55,-0.571314,1.26E-16,649.4025659,1.958180746,601.9917742,0.890422,-9.35E-09,36.94283907,0.027307183,37.37250458,-0.233115,-3.74E-08,0.895490932,0.57406836,0.834742348,-0.003417,-2.80E-08,0.772920546,0.071525096,0.854275603,1.582974874,4.748072943
pca_car,79.5,0.26,0.8,0.57,0.9,0.85,1728,4,4,KStar,6340,0.31,52.9,0.8,0.060515,7.41E-08,0.577517403,0.307107935,0.625314719,0.161782,-3.70E-08,0.577517371,0.449452268,0.846103511,0.027462,-3.70E-08,0.577517415,-0.125022501,0.255460876,0.016754,7.41E-08,0.577517301,-0.286114441,0.609307087,0.834889477,9.865002104
pca_car,70.01,0.34,0.58,0.1,0.58,0.45,1728,4,4,ZeroR,9,0.6,103.6,0.6,0.060515,7.41E-08,0.577517403,0.307107935,0.625314719,0.161782,-3.70E-08,0.577517371,0.449452268,0.846103511,0.027462,-3.70E-08,0.577517415,-0.125022501,0.255460876,0.016754,7.41E-08,0.577517301,-0.286114441,0.609307087,0.834889477,9.865002104
pca_car,78.11,0.26,0.8,0.54,0.91,0.86,1728,4,4,IBk,222,0.32,54.7,0.79,0.060515,7.41E-08,0.577517403,0.307107935,0.625314719,0.161782,-3.70E-08,0.577517371,0.449452268,0.846103511,0.027462,-3.70E-08,0.577517415,-0.125022501,0.255460876,0.016754,7.41E-08,0.577517301,-0.286114441,0.609307087,0.834889477,9.865002104
pca_car,78.11,0.26,0.8,0.54,0.89,0.85,1728,4,4,J48,268,0.32,54.7,0.79,0.060515,7.41E-08,0.577517403,0.307107935,0.625314719,0.161782,-3.70E-08,0.577517371,0.449452268,0.846103511,0.027462,-3.70E-08,0.577517415,-0.125022501,0.255460876,0.016754,7.41E-08,0.577517301,-0.286114441,0.609307087,0.834889477,9.865002104
pca_car,70.01,0.32,0.58,0.1,0.69,0.64,1728,4,4,DecisionStump,24,0.6,103.6,0.67,0.060515,7.41E-08,0.577517403,0.307107935,0.625314719,0.161782,-3.70E-08,0.577517371,0.449452268,0.846103511,0.027462,-3.70E-08,0.577517415,-0.125022501,0.255460876,0.016754,7.41E-08,0.577517301,-0.286114441,0.609307087,0.834889477,9.865002104
pca_car,78.11,0.26,0.8,0.54,0.91,0.86,1728,4,4,RandomForest,443,0.32,54.7,0.79,0.060515,7.41E-08,0.577517403,0.307107935,0.625314719,0.161782,-3.70E-08,0.577517371,0.449452268,0.846103511,0.027462,-3.70E-08,0.577517415,-0.125022501,0.255460876,0.016754,7.41E-08,0.577517301,-0.286114441,0.609307087,0.834889477,9.865002104
pca_car,78.11,0.26,0.8,0.54,0.89,0.85,1728,4,4,PART,186,0.32,54.7,0.79,0.060515,7.41E-08,0.577517403,0.307107935,0.625314719,0.161782,-3.70E-08,0.577517371,0.449452268,0.846103511,0.027462,-3.70E-08,0.577517415,-0.125022501,0.255460876,0.016754,7.41E-08,0.577517301,-0.286114441,0.609307087,0.834889477,9.865002104
